120259084331,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,2113,this,,,0,CmdLineParser*
120259084332,METHOD_PARAMETER_OUT,Settings& settings,32,BY_VALUE,1,false,2113,settings,,,1,Settings&
120259084333,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,2129,this,,,0,CmdLineParser*
120259084334,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,83,this,,,0,SarifReport*
120259084335,METHOD_PARAMETER_OUT,ErrorMessage msg,25,BY_VALUE,1,false,83,msg,,,1,ErrorMessage
120259084336,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,87,this,,,0,SarifReport*
120259084337,METHOD_PARAMETER_OUT,const ErrorMessage& finding,51,BY_VALUE,1,false,130,finding,,,1,ErrorMessage&
120259084338,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,150,this,,,0,SarifReport*
120259084339,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,168,this,,,0,SarifReport*
120259084340,METHOD_PARAMETER_OUT,const std::string& productName,39,BY_VALUE,1,false,168,productName,,,1,std.string&
120259084341,METHOD_PARAMETER_OUT,const std::string& version,71,BY_VALUE,2,false,168,version,,,2,std.string&
120259084342,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,183,this,,,0,SarifReport*
120259084343,METHOD_PARAMETER_OUT,std::string productName,31,BY_VALUE,1,false,183,productName,,,1,std.string
120259084344,METHOD_PARAMETER_OUT,const ErrorMessage& errmsg,42,BY_VALUE,1,false,199,errmsg,,,1,ErrorMessage&
120259084345,METHOD_PARAMETER_OUT,const ErrorMessage& errmsg,43,BY_VALUE,1,false,218,errmsg,,,1,ErrorMessage&
120259084346,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,230,this,,,0,CmdLineLoggerStd*
120259084347,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,232,this,,,0,CmdLineLoggerStd*
120259084348,METHOD_PARAMETER_OUT,const std::string &message,27,BY_VALUE,1,false,232,message,,,1,std.string&
120259084349,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,237,this,,,0,CmdLineLoggerStd*
120259084350,METHOD_PARAMETER_OUT,const std::string &message,25,BY_VALUE,1,false,237,message,,,1,std.string&
120259084351,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,242,this,,,0,CmdLineLoggerStd*
120259084352,METHOD_PARAMETER_OUT,const std::string &message,23,BY_VALUE,1,false,242,message,,,1,std.string&
120259084353,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,251,this,,,0,StdLogger*
120259084354,METHOD_PARAMETER_OUT,const Settings& settings,28,BY_VALUE,1,false,251,settings,,,1,Settings&
120259084355,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,260,this,,,0,StdLogger*
120259084356,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,267,this,,,0,StdLogger*
120259084357,METHOD_PARAMETER_OUT,const StdLogger&,19,BY_VALUE,1,false,267,,,,1,StdLogger&
120259084358,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,268,this,,,0,StdLogger*
120259084359,METHOD_PARAMETER_OUT,const SingleExecutor &,30,BY_VALUE,1,false,268,,,,1,SingleExecutor&
120259084360,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,270,this,,,0,StdLogger*
120259084361,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,285,this,,,0,StdLogger*
120259084362,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,289,this,,,0,StdLogger*
120259084363,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,355,this,,,0,CppCheckExecutor*
120259084364,METHOD_PARAMETER_OUT,int argc,29,BY_VALUE,1,false,355,argc,,,1,int
120259084365,METHOD_PARAMETER_OUT,const char* const argv[],39,BY_VALUE,2,false,355,argv,,,2,char[]*
120259084366,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,380,this,,,0,CppCheckExecutor*
120259084367,METHOD_PARAMETER_OUT,const Settings& settings,37,BY_VALUE,1,false,380,settings,,,1,Settings&
120259084368,METHOD_PARAMETER_OUT,Suppressions& supprs,63,BY_VALUE,2,false,380,supprs,,,2,Suppressions&
120259084369,METHOD_PARAMETER_OUT,const SuppressionList::Suppression& s,52,BY_VALUE,1,false,395,s,,,1,SuppressionList.Suppression&
120259084370,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,393,this,,,0,CppCheckExecutor*
120259084371,METHOD_PARAMETER_OUT,const Settings &settings,43,BY_VALUE,1,false,393,settings,,,1,Settings&
120259084372,METHOD_PARAMETER_OUT,const SuppressionList& suppressions,69,BY_VALUE,2,false,393,suppressions,,,2,SuppressionList&
120259084373,METHOD_PARAMETER_OUT,bool unusedFunctionCheckEnabled,106,BY_VALUE,3,false,393,unusedFunctionCheckEnabled,,,3,bool
120259084374,METHOD_PARAMETER_OUT,const std::list<FileWithDetails> &files,139,BY_VALUE,4,false,393,files,,,4,std.list<FileWithDetails>&
120259084375,METHOD_PARAMETER_OUT,const std::list<FileSettings>& fileSettings,180,BY_VALUE,5,false,393,fileSettings,,,5,std.list<FileSettings>&
120259084376,METHOD_PARAMETER_OUT,ErrorLogger& errorLogger,225,BY_VALUE,6,false,393,errorLogger,,,6,ErrorLogger&
120259084377,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,428,this,,,0,CppCheckExecutor*
120259084378,METHOD_PARAMETER_OUT,const Settings& settings,38,BY_VALUE,1,false,428,settings,,,1,Settings&
120259084379,METHOD_PARAMETER_OUT,Suppressions& supprs,64,BY_VALUE,2,false,428,supprs,,,2,Suppressions&
120259084380,METHOD_PARAMETER_OUT,const SuppressionList::Suppression& s,95,BY_VALUE,1,false,509,s,,,1,SuppressionList.Suppression&
120259084381,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,497,this,,,0,StdLogger*
120259084382,METHOD_PARAMETER_OUT,const Suppressions& supprs,37,BY_VALUE,1,false,497,supprs,,,1,Suppressions&
120259084383,METHOD_PARAMETER_OUT,const std::string &msg,37,BY_VALUE,1,false,556,msg,,,1,std.string&
120259084384,METHOD_PARAMETER_OUT,bool doConvert,61,BY_VALUE,2,false,556,doConvert,,,2,bool
120259084385,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,578,this,,,0,StdLogger*
120259084386,METHOD_PARAMETER_OUT,const std::string &errmsg,27,BY_VALUE,1,false,578,errmsg,,,1,std.string&
120259084387,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,587,this,,,0,StdLogger*
120259084388,METHOD_PARAMETER_OUT,const std::string &outmsg,27,BY_VALUE,1,false,587,outmsg,,,1,std.string&
120259084389,METHOD_PARAMETER_OUT,Color c,54,BY_VALUE,2,false,587,c,,,2,Color
120259084390,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,596,this,,,0,StdLogger*
120259084391,METHOD_PARAMETER_OUT,const std::string &filename,32,BY_VALUE,1,false,596,filename,,,1,std.string&
120259084392,METHOD_PARAMETER_OUT,const char stage[],61,BY_VALUE,2,false,596,stage,,,2,char[]
120259084393,METHOD_PARAMETER_OUT,const std::size_t value,81,BY_VALUE,3,false,596,value,,,3,std.size_t
120259084394,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,620,this,,,0,StdLogger*
120259084395,METHOD_PARAMETER_OUT,const ErrorMessage &msg,27,BY_VALUE,1,false,620,msg,,,1,ErrorMessage&
120259084396,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,669,this,,,0,CppCheckExecutor*
120259084397,METHOD_PARAMETER_OUT,std::string exe,38,BY_VALUE,1,false,669,exe,,,1,std.string
120259084398,METHOD_PARAMETER_OUT,std::vector<std::string> args,55,BY_VALUE,2,false,669,args,,,2,std.vector<std.string>
120259084399,METHOD_PARAMETER_OUT,std::string redirect,86,BY_VALUE,3,false,669,redirect,,,3,std.string
120259084400,METHOD_PARAMETER_OUT,std::string &output_,108,BY_VALUE,4,false,669,output_,,,4,std.string&
120259084401,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,33,this,,,0,Executor*
120259084402,METHOD_PARAMETER_OUT,const std::list<FileWithDetails> &files,20,BY_VALUE,1,false,33,files,,,1,std.list<FileWithDetails>&
120259084403,METHOD_PARAMETER_OUT,const std::list<FileSettings>& fileSettings,61,BY_VALUE,2,false,33,fileSettings,,,2,std.list<FileSettings>&
120259084404,METHOD_PARAMETER_OUT,const Settings &settings,106,BY_VALUE,3,false,33,settings,,,3,Settings&
120259084405,METHOD_PARAMETER_OUT,Suppressions &suppressions,132,BY_VALUE,4,false,33,suppressions,,,4,Suppressions&
120259084406,METHOD_PARAMETER_OUT,ErrorLogger &errorLogger,160,BY_VALUE,5,false,33,errorLogger,,,5,ErrorLogger&
120259084407,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,41,this,,,0,Executor*
120259084408,METHOD_PARAMETER_OUT,const ErrorMessage &msg,25,BY_VALUE,1,false,41,msg,,,1,ErrorMessage&
120259084409,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,64,this,,,0,Executor*
120259084410,METHOD_PARAMETER_OUT,std::size_t fileindex,29,BY_VALUE,1,false,64,fileindex,,,1,std.size_t
120259084411,METHOD_PARAMETER_OUT,std::size_t filecount,52,BY_VALUE,2,false,64,filecount,,,2,std.size_t
120259084412,METHOD_PARAMETER_OUT,std::size_t sizedone,75,BY_VALUE,3,false,64,sizedone,,,3,std.size_t
120259084413,METHOD_PARAMETER_OUT,std::size_t sizetotal,97,BY_VALUE,4,false,64,sizetotal,,,4,std.size_t
120259084414,METHOD_PARAMETER_OUT,std::list<FileWithDetails>&files,30,BY_VALUE,1,false,49,files,,,1,std.list<FileWithDetails>&
120259084415,METHOD_PARAMETER_OUT,const std::string &path,64,BY_VALUE,2,false,49,path,,,2,std.string&
120259084416,METHOD_PARAMETER_OUT,const std::set<std::string> &extra,89,BY_VALUE,3,false,49,extra,,,3,std.set<std.string>&
120259084417,METHOD_PARAMETER_OUT,bool recursive,125,BY_VALUE,4,false,49,recursive,,,4,bool
120259084418,METHOD_PARAMETER_OUT,const PathMatch& ignored,141,BY_VALUE,5,false,49,ignored,,,5,PathMatch&
120259084419,METHOD_PARAMETER_OUT,bool debug = false,167,BY_VALUE,6,false,49,debug,,,6,bool
120259084420,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,168,this,,,0,FileLister*
120259084421,METHOD_PARAMETER_OUT,std::list<FileWithDetails> &files,34,BY_VALUE,1,false,168,files,,,1,std.list<FileWithDetails>&
120259084422,METHOD_PARAMETER_OUT,const std::string &path,69,BY_VALUE,2,false,168,path,,,2,std.string&
120259084423,METHOD_PARAMETER_OUT,const std::set<std::string> &extra,94,BY_VALUE,3,false,168,extra,,,3,std.set<std.string>&
120259084424,METHOD_PARAMETER_OUT,bool recursive,130,BY_VALUE,4,false,168,recursive,,,4,bool
120259084425,METHOD_PARAMETER_OUT,const PathMatch& ignored,146,BY_VALUE,5,false,168,ignored,,,5,PathMatch&
120259084426,METHOD_PARAMETER_OUT,bool debug,172,BY_VALUE,6,false,168,debug,,,6,bool
120259084427,METHOD_PARAMETER_OUT,std::list<FileWithDetails> &files,30,BY_VALUE,1,false,196,files,,,1,std.list<FileWithDetails>&
120259084428,METHOD_PARAMETER_OUT,const std::string &path,30,BY_VALUE,2,false,197,path,,,2,std.string&
120259084429,METHOD_PARAMETER_OUT,const std::set<std::string> &extra,30,BY_VALUE,3,false,198,extra,,,3,std.set<std.string>&
120259084430,METHOD_PARAMETER_OUT,bool recursive,30,BY_VALUE,4,false,199,recursive,,,4,bool
120259084431,METHOD_PARAMETER_OUT,const PathMatch& ignored,30,BY_VALUE,5,false,200,ignored,,,5,PathMatch&
120259084432,METHOD_PARAMETER_OUT,bool debug,30,BY_VALUE,6,false,201,debug,,,6,bool
120259084433,METHOD_PARAMETER_OUT,const FileWithDetails& a,25,BY_VALUE,1,false,295,a,,,1,FileWithDetails&
120259084434,METHOD_PARAMETER_OUT,const FileWithDetails& b,51,BY_VALUE,2,false,295,b,,,2,FileWithDetails&
120259084435,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,281,this,,,0,FileLister*
120259084436,METHOD_PARAMETER_OUT,std::list<FileWithDetails> &files,34,BY_VALUE,1,false,281,files,,,1,std.list<FileWithDetails>&
120259084437,METHOD_PARAMETER_OUT,const std::string &path,69,BY_VALUE,2,false,281,path,,,2,std.string&
120259084438,METHOD_PARAMETER_OUT,const std::set<std::string> &extra,94,BY_VALUE,3,false,281,extra,,,3,std.set<std.string>&
120259084439,METHOD_PARAMETER_OUT,bool recursive,130,BY_VALUE,4,false,281,recursive,,,4,bool
120259084440,METHOD_PARAMETER_OUT,const PathMatch& ignored,146,BY_VALUE,5,false,281,ignored,,,5,PathMatch&
120259084441,METHOD_PARAMETER_OUT,bool debug,172,BY_VALUE,6,false,281,debug,,,6,bool
120259084442,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,305,this,,,0,FileLister*
120259084443,METHOD_PARAMETER_OUT,std::list<FileWithDetails> &files,43,BY_VALUE,1,false,305,files,,,1,std.list<FileWithDetails>&
120259084444,METHOD_PARAMETER_OUT,const std::string &path,78,BY_VALUE,2,false,305,path,,,2,std.string&
120259084445,METHOD_PARAMETER_OUT,const std::set<std::string> &extra,103,BY_VALUE,3,false,305,extra,,,3,std.set<std.string>&
120259084446,METHOD_PARAMETER_OUT,const PathMatch& ignored,139,BY_VALUE,4,false,305,ignored,,,4,PathMatch&
120259084447,METHOD_PARAMETER_OUT,bool debug,165,BY_VALUE,5,false,305,debug,,,5,bool
120259084448,METHOD_PARAMETER_OUT,int argc,10,BY_VALUE,1,false,77,argc,,,1,int
120259084449,METHOD_PARAMETER_OUT,char* argv[],20,BY_VALUE,2,false,77,argv,,,2,char[]*
120259084450,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,71,this,,,0,ProcessExecutor*
120259084451,METHOD_PARAMETER_OUT,const std::list<FileWithDetails> &files,34,BY_VALUE,1,false,71,files,,,1,std.list<FileWithDetails>&
120259084452,METHOD_PARAMETER_OUT,const std::list<FileSettings>& fileSettings,75,BY_VALUE,2,false,71,fileSettings,,,2,std.list<FileSettings>&
120259084453,METHOD_PARAMETER_OUT,const Settings &settings,120,BY_VALUE,3,false,71,settings,,,3,Settings&
120259084454,METHOD_PARAMETER_OUT,Suppressions &suppressions,146,BY_VALUE,4,false,71,suppressions,,,4,Suppressions&
120259084455,METHOD_PARAMETER_OUT,ErrorLogger &errorLogger,174,BY_VALUE,5,false,71,errorLogger,,,5,ErrorLogger&
120259084456,METHOD_PARAMETER_OUT,CppCheck::ExecuteCmdFn executeCommand,200,BY_VALUE,6,false,71,executeCommand,,,6,CppCheck.ExecuteCmdFn
120259084457,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,83,this,,,0,PipeWriter*
120259084458,METHOD_PARAMETER_OUT,int pipe,29,BY_VALUE,1,false,83,pipe,,,1,int
120259084459,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,85,this,,,0,PipeWriter*
120259084460,METHOD_PARAMETER_OUT,const std::string &outmsg,24,BY_VALUE,1,false,85,outmsg,,,1,std.string&
120259084461,METHOD_PARAMETER_OUT,Color c,51,BY_VALUE,2,false,85,c,,,2,Color
120259084462,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,89,this,,,0,PipeWriter*
120259084463,METHOD_PARAMETER_OUT,const ErrorMessage &msg,24,BY_VALUE,1,false,89,msg,,,1,ErrorMessage&
120259084464,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,93,this,,,0,PipeWriter*
120259084465,METHOD_PARAMETER_OUT,const SuppressionList &supprs,25,BY_VALUE,1,false,93,supprs,,,1,SuppressionList&
120259084466,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,104,this,,,0,PipeWriter*
120259084467,METHOD_PARAMETER_OUT,const std::string& str,23,BY_VALUE,1,false,104,str,,,1,std.string&
120259084468,METHOD_PARAMETER_OUT,const SuppressionList::Suppression &suppr,48,BY_VALUE,1,false,109,suppr,,,1,SuppressionList.Suppression&
120259084469,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,120,this,,,0,PipeWriter*
120259084470,METHOD_PARAMETER_OUT,PipeSignal type,34,BY_VALUE,1,false,120,type,,,1,PipeWriter.PipeSignal
120259084471,METHOD_PARAMETER_OUT,const void* data,51,BY_VALUE,2,false,120,data,,,2,void*
120259084472,METHOD_PARAMETER_OUT,std::size_t to_write,69,BY_VALUE,3,false,120,to_write,,,3,std.size_t
120259084473,METHOD_PARAMETER_OUT,this,9,BY_VALUE,0,false,135,this,,,0,PipeWriter*
120259084474,METHOD_PARAMETER_OUT,PipeSignal type,26,BY_VALUE,1,false,135,type,,,1,PipeWriter.PipeSignal
120259084475,METHOD_PARAMETER_OUT,const std::string &data,43,BY_VALUE,2,false,135,data,,,2,std.string&
120259084476,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,156,this,,,0,ProcessExecutor*
120259084477,METHOD_PARAMETER_OUT,int rpipe,34,BY_VALUE,1,false,156,rpipe,,,1,int
120259084478,METHOD_PARAMETER_OUT,unsigned int &result,45,BY_VALUE,2,false,156,result,,,2,unsigned int&
120259084479,METHOD_PARAMETER_OUT,const std::string& filename,67,BY_VALUE,3,false,156,filename,,,3,std.string&
120259084480,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,264,this,,,0,ProcessExecutor*
120259084481,METHOD_PARAMETER_OUT,size_t nchildren,40,BY_VALUE,1,false,264,nchildren,,,1,size_t
120259084482,METHOD_PARAMETER_OUT,std::size_t v,106,BY_VALUE,1,false,291,v,,,1,std.size_t
120259084483,METHOD_PARAMETER_OUT,const FileWithDetails& p,121,BY_VALUE,2,false,291,p,,,2,FileWithDetails&
120259084484,METHOD_PARAMETER_OUT,const FileWithDetails& entry,102,BY_VALUE,1,false,389,entry,,,1,FileWithDetails&
120259084485,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,286,this,,,0,ProcessExecutor*
120259084486,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,449,this,,,0,ProcessExecutor*
120259084487,METHOD_PARAMETER_OUT,const std::string &childname,46,BY_VALUE,1,false,449,childname,,,1,std.string&
120259084488,METHOD_PARAMETER_OUT,const std::string &msg,76,BY_VALUE,2,false,449,msg,,,2,std.string&
120259084489,METHOD_PARAMETER_OUT,FILE* f,21,BY_VALUE,1,false,31,f,,,1,FILE*
120259084490,METHOD_PARAMETER_OUT,const void* ptr,30,BY_VALUE,1,false,72,ptr,,,1,void*
120259084491,METHOD_PARAMETER_OUT,int signo,35,BY_VALUE,1,false,112,signo,,,1,int
120259084492,METHOD_PARAMETER_OUT,siginfo_t * info,46,BY_VALUE,2,false,112,info,,,2,siginfo_t*
120259084493,METHOD_PARAMETER_OUT,void * context,64,BY_VALUE,3,false,112,context,,,3,void*
120259084494,METHOD_PARAMETER_OUT,FILE * const output,30,BY_VALUE,1,false,303,output,,,1,FILE*
120259084495,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,33,this,,,0,SingleExecutor*
120259084496,METHOD_PARAMETER_OUT,CppCheck &cppcheck,32,BY_VALUE,1,false,33,cppcheck,,,1,CppCheck&
120259084497,METHOD_PARAMETER_OUT,const std::list<FileWithDetails> &files,52,BY_VALUE,2,false,33,files,,,2,std.list<FileWithDetails>&
120259084498,METHOD_PARAMETER_OUT,const std::list<FileSettings>& fileSettings,93,BY_VALUE,3,false,33,fileSettings,,,3,std.list<FileSettings>&
120259084499,METHOD_PARAMETER_OUT,const Settings &settings,138,BY_VALUE,4,false,33,settings,,,4,Settings&
120259084500,METHOD_PARAMETER_OUT,Suppressions &suppressions,164,BY_VALUE,5,false,33,suppressions,,,5,Suppressions&
120259084501,METHOD_PARAMETER_OUT,ErrorLogger &errorLogger,192,BY_VALUE,6,false,33,errorLogger,,,6,ErrorLogger&
120259084502,METHOD_PARAMETER_OUT,std::size_t v,106,BY_VALUE,1,false,45,v,,,1,std.size_t
120259084503,METHOD_PARAMETER_OUT,const FileWithDetails& f,121,BY_VALUE,2,false,45,f,,,2,FileWithDetails&
120259084504,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,41,this,,,0,SingleExecutor*
120259084505,METHOD_PARAMETER_OUT,FILE* output,23,BY_VALUE,1,false,31,output,,,1,FILE*
120259084506,METHOD_PARAMETER_OUT,int start_idx,37,BY_VALUE,2,false,31,start_idx,,,2,int
120259084507,METHOD_PARAMETER_OUT,bool demangling,52,BY_VALUE,3,false,31,demangling,,,3,bool
120259084508,METHOD_PARAMETER_OUT,int maxdepth,69,BY_VALUE,4,false,31,maxdepth,,,4,int
120259084509,METHOD_PARAMETER_OUT,bool omit_above_own,83,BY_VALUE,5,false,31,omit_above_own,,,5,bool
120259084510,METHOD_PARAMETER_OUT,this,1,BY_VALUE,0,false,41,this,,,0,ThreadExecutor*
120259084511,METHOD_PARAMETER_OUT,const std::list<FileWithDetails> &files,32,BY_VALUE,1,false,41,files,,,1,std.list<FileWithDetails>&
120259084512,METHOD_PARAMETER_OUT,const std::list<FileSettings>& fileSettings,73,BY_VALUE,2,false,41,fileSettings,,,2,std.list<FileSettings>&
120259084513,METHOD_PARAMETER_OUT,const Settings &settings,118,BY_VALUE,3,false,41,settings,,,3,Settings&
120259084514,METHOD_PARAMETER_OUT,Suppressions &suppressions,144,BY_VALUE,4,false,41,suppressions,,,4,Suppressions&
120259084515,METHOD_PARAMETER_OUT,ErrorLogger &errorLogger,172,BY_VALUE,5,false,41,errorLogger,,,5,ErrorLogger&
120259084516,METHOD_PARAMETER_OUT,CppCheck::ExecuteCmdFn executeCommand,198,BY_VALUE,6,false,41,executeCommand,,,6,CppCheck.ExecuteCmdFn
120259084517,METHOD_PARAMETER_OUT,this,5,BY_VALUE,0,false,51,this,,,0,SyncLogForwarder*
120259084518,METHOD_PARAMETER_OUT,ThreadExecutor &threadExecutor,31,BY_VALUE,1,false,51,threadExecutor,,,1,ThreadExecutor&
120259084519,METHOD_PARAMETER_OUT,ErrorLogger &errorLogger,63,BY_VALUE,2,false,51,errorLogger,,,2,ErrorLogger&
120259084520,METHOD_PARAMETER_OUT,this,5,BY_VALUE,0,false,54,this,,,0,SyncLogForwarder*
120259084521,METHOD_PARAMETER_OUT,const std::string &outmsg,20,BY_VALUE,1,false,54,outmsg,,,1,std.string&
120259084522,METHOD_PARAMETER_OUT,Color c,47,BY_VALUE,2,false,54,c,,,2,Color
120259084523,METHOD_PARAMETER_OUT,this,5,BY_VALUE,0,false,61,this,,,0,SyncLogForwarder*
