180388626453,TYPE_REF,116,,"class RealFileNameMap {
public:
    RealFileNameMap() {}

    bool getCacheEntry(const std::string& path, std::string& returnPath) {
        MyLock<MyMutex> lock(m_mutex);

        const std::map<std::string, std::string>::iterator it = m_fileMap.find(path);
        if (it != m_fileMap.end()) {
            returnPath = it->second;
            return true;
        }
        return false;
    }

    void addToCache(const std::string& path, const std::string& actualPath) {
        MyLock<MyMutex> lock(m_mutex);
        m_fileMap[path] = actualPath;
    }

private:
    std::map<std::string, std::string> m_fileMap;
    MyMutex m_mutex;
}",1,,2418,,,116,,RealFileNameMap
180388626454,TYPE_REF,138,,"class NonExistingFilesCache {
public:
    NonExistingFilesCache() {}

    bool contains(const std::string& path) {
        MyLock<MyMutex> lock(m_mutex);
        return (m_pathSet.find(path) != m_pathSet.end());
    }

    void add(const std::string& path) {
        MyLock<MyMutex> lock(m_mutex);
        m_pathSet.insert(path);
    }

    void clear() {
        MyLock<MyMutex> lock(m_mutex);
        m_pathSet.clear();
    }

private:
    std::set<std::string> m_pathSet;
    MyMutex m_mutex;
}",1,,3056,,,138,,NonExistingFilesCache
180388626455,TYPE_REF,1,,"struct Entity {
    const char* pattern;
    int length;
    char value;
}",1,,141,,,1,,tinyxml2.Entity
180388626456,TYPE_REF,1,,"class FunctionListItem : public QListWidgetItem {
    public:
        FunctionListItem(QListWidget *view,
                         CppcheckLibraryData::Function *function,
                         bool selected)
            : QListWidgetItem(view), function(function) {
            setText(function->name);
            setFlags(flags() | Qt::ItemIsEditable);
            setSelected(selected);
        }
        CppcheckLibraryData::Function *function;
    }",5,,51,,,1,,FunctionListItem
180388626457,TYPE_REF,2,,"struct PlatformData {
    QString mTitle;  /**< Text visible in the GUI. */
    Platform::Type mType; /**< Type in the core. */
    QAction *mActMainWindow; /**< Pointer to main window action item. */
}",1,,36,,,2,,PlatformData
180388626458,TYPE_REF,1,,enum class ReportType : std::uint8_t,1,,76,,,1,,ReportType
180388626459,TYPE_REF,2,,"struct TranslationInfo {
    /**
     * @brief Readable name for the translation (e.g. ""English"").
     *
     */
    QString mName;

    /**
     * @brief Filename for the translation.
     *
     */
    QString mFilename;

    /**
     * @brief ISO 639 language code for the translation (e.g. ""en"").
     *
     */
    QString mCode;
}",1,,35,,,2,,TranslationInfo
180388626460,TYPE_REF,1,,"struct CPPCHECKLIB AddonInfo {
    std::string name;
    std::string scriptFile; // addon script
    std::string executable; // addon executable
    std::string args;       // special extra arguments
    std::string python;     // script interpreter
    bool ctu = false;
    std::string runScript;

    std::string getAddonInfo(const std::string &fileName, const std::string &exename, bool debug = false);
}",1,,26,,,1,,AddonInfo
180388626461,TYPE_REF,-1,,"struct Action {

        Action() = default;
        Action(const Action&) = default;
        Action& operator=(const Action& rhs) & = default;

        template<class T,
                 REQUIRES(""T must be convertible to unsigned int"", std::is_convertible<T, unsigned int> ),
                 REQUIRES(""T must not be a bool"", !std::is_same<T, bool> )>
        // NOLINTNEXTLINE(google-explicit-constructor)
        Action(T f) : mFlag(f) // cppcheck-suppress noExplicitConstructor
        {}

        enum : std::uint16_t {
            None = 0,
            Read = (1 << 0),
            Write = (1 << 1),
            Invalid = (1 << 2),
            Inconclusive = (1 << 3),
            Match = (1 << 4),
            Idempotent = (1 << 5),
            Incremental = (1 << 6),
            SymbolicMatch = (1 << 7),
            Internal = (1 << 8),
        };

        void set(unsigned int f, bool state = true) {
            mFlag = state ? mFlag | f : mFlag & ~f;
        }

        bool get(uns...",5,,35,,,1,,Analyzer.Action
180388626462,TYPE_REF,-1,,"struct Result {
        explicit Result(Action action = Action::None, Terminate terminate = Terminate::None)
            : action(action), terminate(terminate)
        {}
        Action action;
        Terminate terminate;

        void update(Result rhs) {
            if (terminate == Terminate::None)
                terminate = rhs.terminate;
            action |= rhs.action;
        }
    }",5,,137,,,3,,Analyzer.Result
180388626463,TYPE_REF,-1,,"struct Assume {
        enum Flags : std::uint8_t {
            None = 0,
            Quiet = (1 << 0),
            Absolute = (1 << 1),
            ContainerEmpty = (1 << 2),
        };
    }",5,,153,,,5,,Analyzer.Assume
180388626464,TYPE_REF,3,,"struct Analyzer {
    struct Action {

        Action() = default;
        Action(const Action&) = default;
        Action& operator=(const Action& rhs) & = default;

        template<class T,
                 REQUIRES(""T must be convertible to unsigned int"", std::is_convertible<T, unsigned int> ),
                 REQUIRES(""T must not be a bool"", !std::is_same<T, bool> )>
        // NOLINTNEXTLINE(google-explicit-constructor)
        Action(T f) : mFlag(f) // cppcheck-suppress noExplicitConstructor
        {}

        enum : std::uint16_t {
            None = 0,
            Read = (1 << 0),
            Write = (1 << 1),
            Invalid = (1 << 2),
            Inconclusive = (1 << 3),
            Match = (1 << 4),
            Idempotent = (1 << 5),
            Incremental = (1 << 6),
            SymbolicMatch = (1 << 7),
            Internal = (1 << 8),
        };

        void set(unsigned int f, bool state = true) {
            mFlag = state ? mFlag | f : mFlag & ~f;
        }...",1,,34,,,3,,Analyzer
180388626465,TYPE_REF,1,,"struct ExpressionChangedSimpleFind {
        template<class F>
        const Token* operator()(const Token* start, const Token* end, F f) const
        {
            return findToken(start, end, f);
        }
    }",5,,3085,,,1,,ExpressionChangedSimpleFind
180388626466,TYPE_REF,2,,"struct ExpressionChangedSkipDeadCode {
        const Library& library;
        const std::function<std::vector<MathLib::bigint>(const Token* tok)>* evaluate;
        ExpressionChangedSkipDeadCode(const Library& library,
                                      const std::function<std::vector<MathLib::bigint>(const Token* tok)>& evaluate)
            : library(library), evaluate(&evaluate)
        {}
        template<class F>
        const Token* operator()(const Token* start, const Token* end, F f) const
        {
            return findTokenSkipDeadCode(library, start, end, std::move(f), *evaluate);
        }
    }",5,,3093,,,2,,ExpressionChangedSkipDeadCode
180388626467,TYPE_REF,22,,"struct ReferenceToken {
    ReferenceToken(const Token* t, ErrorPath e)
        : token(t)
        , errors(std::move(e))
    {}
    const Token* token;
    ErrorPath errors;
}",1,,247,,,22,,ReferenceToken
180388626468,TYPE_REF,1,,"class MyFileInfo : public Check::FileInfo {
    public:
        using Check::FileInfo::FileInfo;
        /** unsafe array index usage */
        std::list<CTU::FileInfo::UnsafeUsage> unsafeArrayIndex;

        /** unsafe pointer arithmetics */
        std::list<CTU::FileInfo::UnsafeUsage> unsafePointerArith;

        /** Convert data into xml string */
        std::string toString() const override
        {
            std::string xml;
            if (!unsafeArrayIndex.empty())
                xml = ""    <array-index>\\n"" + CTU::toString(unsafeArrayIndex) + ""    </array-index>\\n"";
            if (!unsafePointerArith.empty())
                xml += ""    <pointer-arith>\\n"" + CTU::toString(unsafePointerArith) + ""    </pointer-arith>\\n"";
            return xml;
        }
    }",5,,896,,,1,,MyFileInfo
180388626469,TYPE_REF,-1,,"struct NameLoc {
            std::string className;
            std::string fileName;
            int lineNumber;
            int column;
            std::size_t hash;

            bool isSameLocation(const NameLoc& other) const {
                return fileName == other.fileName &&
                       lineNumber == other.lineNumber &&
                       column == other.column;
            }
        }",9,,3571,,,1,,MyFileInfo.NameLoc
180388626470,TYPE_REF,1,,"struct VarInfo {
        VarInfo(const Variable *_var, const Token *_tok)
            : var(_var), tok(_tok) {}

        const Variable *var;
        const Token *tok;
        std::vector<const Variable*> initArgs;
    }",5,,2678,,,1,,VarInfo
180388626471,TYPE_REF,1,,"struct DuplMemberInfo {
        DuplMemberInfo(const Variable* cv, const Variable* pcv, const Type::BaseInfo* pc) : classVar(cv), parentClassVar(pcv), parentClass(pc) {}
        const Variable* classVar;
        const Variable* parentClassVar;
        const Type::BaseInfo* parentClass;
    }",5,,3011,,,1,,DuplMemberInfo
180388626472,TYPE_REF,2,,"struct DuplMemberFuncInfo {
        DuplMemberFuncInfo(const Function* cf, const Function* pcf, const Type::BaseInfo* pc) : classFunc(cf), parentClassFunc(pcf), parentClass(pc) {}
        const Function* classFunc;
        const Function* parentClassFunc;
        const Type::BaseInfo* parentClass;
    }",5,,3017,,,2,,DuplMemberFuncInfo
180388626473,TYPE_REF,104,,"enum class CtorType : std::uint8_t {
    NO,
    WITHOUT_BODY,
    WITH_BODY
}",1,,3124,,,104,,CtorType
180388626474,TYPE_REF,1,,"class MyFileInfo : public Check::FileInfo {
    public:
        using Check::FileInfo::FileInfo;
        struct NameLoc {
            std::string className;
            std::string fileName;
            int lineNumber;
            int column;
            std::size_t hash;

            bool isSameLocation(const NameLoc& other) const {
                return fileName == other.fileName &&
                       lineNumber == other.lineNumber &&
                       column == other.column;
            }
        };
        std::vector<NameLoc> classDefinitions;

        /** Convert data into xml string */
        std::string toString() const override
        {
            std::string ret;
            for (const NameLoc &nameLoc: classDefinitions) {
                ret += ""<class name=\\"""" + ErrorLogger::toxml(nameLoc.className) +
                       ""\\"" file=\\"""" + ErrorLogger::toxml(nameLoc.fileName) +
                       ""\\"" line=\\"""" + std::to_string(nameLoc.lineNumber) +
       ...",5,,3568,,,1,,MyFileInfo
180388626475,TYPE_REF,-1,,"enum class Operation : std::uint8_t {NONE, UNIMPORTANT, READ, WRITE, POSITIONING, OPEN, CLOSE, UNKNOWN_OP}",9,,115,,,3,,Filepointer.Operation
180388626476,TYPE_REF,-1,,"enum class AppendMode : std::uint8_t { UNKNOWN_AM, APPEND, APPEND_EX }",9,,117,,,5,,Filepointer.AppendMode
180388626477,TYPE_REF,20,,"enum class OpenMode : std::uint8_t { CLOSED, READ_MODE, WRITE_MODE, RW_MODE, UNKNOWN_OM }",1,,99,,,20,,OpenMode
180388626478,TYPE_REF,1,,"struct Filepointer {
        OpenMode mode;
        nonneg int mode_indent{};
        enum class Operation : std::uint8_t {NONE, UNIMPORTANT, READ, WRITE, POSITIONING, OPEN, CLOSE, UNKNOWN_OP} lastOperation = Operation::NONE;
        nonneg int op_indent{};
        enum class AppendMode : std::uint8_t { UNKNOWN_AM, APPEND, APPEND_EX };
        AppendMode append_mode = AppendMode::UNKNOWN_AM;
        std::string filename;
        explicit Filepointer(OpenMode mode_ = OpenMode::UNKNOWN_OM)
            : mode(mode_) {}
    }",5,,112,,,1,,Filepointer
180388626479,TYPE_REF,1,,"class MyFileInfo : public Check::FileInfo {
    public:
        using Check::FileInfo::FileInfo;
        /** function arguments that are dereferenced without checking if they are null */
        std::list<CTU::FileInfo::UnsafeUsage> unsafeUsage;

        /** Convert data into xml string */
        std::string toString() const override
        {
            return CTU::toString(unsafeUsage);
        }
    }",5,,609,,,1,,MyFileInfo
180388626480,TYPE_REF,1,,"struct CompareVariables {
        bool operator()(const Variable* a, const Variable* b) const {
            const int fileA = a->nameToken()->fileIndex();
            const int fileB = b->nameToken()->fileIndex();
            if (fileA != fileB)
                return fileA < fileB;
            const int lineA = a->nameToken()->linenr();
            const int lineB = b->nameToken()->linenr();
            if (lineA != lineB)
                return lineA < lineB;
            const int columnA = a->nameToken()->column();
            const int columnB = b->nameToken()->column();
            return columnA < columnB;
        }
    }",5,,1678,,,1,,CompareVariables
180388626481,TYPE_REF,-1,,"struct Reference {
                const Token* tok;
                ErrorPath errorPath;
                const Token* ftok;
            }",13,,978,,,1,,InvalidContainerAnalyzer.Info.Reference
180388626482,TYPE_REF,-1,,"struct Info {
            struct Reference {
                const Token* tok;
                ErrorPath errorPath;
                const Token* ftok;
            };
            std::unordered_map<int, Reference> expressions;

            void add(const std::vector<Reference>& refs) {
                for (const Reference& r : refs) {
                    add(r);
                }
            }
            void add(const Reference& r) {
                if (!r.tok)
                    return;
                expressions.emplace(r.tok->exprId(), r);
            }

            std::vector<Reference> invalidTokens() const {
                std::vector<Reference> result;
                std::transform(expressions.cbegin(), expressions.cend(), std::back_inserter(result), SelectMapValues{});
                return result;
            }
        }",9,,977,,,1,,InvalidContainerAnalyzer.Info
180388626483,TYPE_REF,1,,"struct ArgIteratorInfo {
        const Token* tok;
        const Library::ArgumentChecks::IteratorInfo* info;
    }",5,,817,,,1,,ArgIteratorInfo
180388626484,TYPE_REF,1,,"struct InvalidContainerAnalyzer {
        struct Info {
            struct Reference {
                const Token* tok;
                ErrorPath errorPath;
                const Token* ftok;
            };
            std::unordered_map<int, Reference> expressions;

            void add(const std::vector<Reference>& refs) {
                for (const Reference& r : refs) {
                    add(r);
                }
            }
            void add(const Reference& r) {
                if (!r.tok)
                    return;
                expressions.emplace(r.tok->exprId(), r);
            }

            std::vector<Reference> invalidTokens() const {
                std::vector<Reference> result;
                std::transform(expressions.cbegin(), expressions.cend(), std::back_inserter(result), SelectMapValues{});
                return result;
            }
        };
        std::unordered_map<const Function*, Info> invalidMethods;

        std::vector<Info::Reference> i...",5,,976,,,1,,InvalidContainerAnalyzer
180388626485,TYPE_REF,119,,"enum class LoopType : std::uint8_t { OTHER, RANGE, ITERATOR, INDEX }",1,,2602,,,119,,LoopType
180388626486,TYPE_REF,1,,"struct LoopAnalyzer {
        const Token* bodyTok = nullptr;
        const Token* loopVar = nullptr;
        const Settings* settings = nullptr;
        std::set<nonneg int> varsChanged;

        explicit LoopAnalyzer(const Token* tok, const Settings* psettings)
            : bodyTok(tok->linkAt(1)->next()), settings(psettings)
        {
            const Token* splitTok = tok->next()->astOperand2();
            if (Token::simpleMatch(splitTok, "":"") && splitTok->previous()->varId() != 0) {
                loopVar = splitTok->previous();
            }
            if (valid()) {
                findChangedVariables();
            }
        }
        bool isLoopVarChanged() const {
            return varsChanged.count(loopVar->varId()) > 0;
        }

        bool isModified(const Token* tok) const
        {
            if (tok->variable() && tok->variable()->isConst())
                return false;
            int n = 1 + (astIsPointer(tok) ? 1 : 0);
            for (int i = 0; i < n...",5,,2821,,,1,,LoopAnalyzer
180388626487,TYPE_REF,1,,"class MyFileInfo : public Check::FileInfo {
    public:
        using Check::FileInfo::FileInfo;
        /** function arguments that data are unconditionally read */
        std::list<CTU::FileInfo::UnsafeUsage> unsafeUsage;

        /** Convert data into xml string */
        std::string toString() const override
        {
            return CTU::toString(unsafeUsage);
        }
    }",5,,1711,,,1,,MyFileInfo
180388626488,TYPE_REF,9,,"struct VariableValue {
    explicit VariableValue(MathLib::bigint val = 0) : value(val) {}
    MathLib::bigint value;
    bool notEqual{};
}",1,,47,,,9,,VariableValue
180388626489,TYPE_REF,1,,"struct Location {
        Location() : lineNumber(0) {}
        Location(std::string f, const int l) : fileName(std::move(f)), lineNumber(l) {}
        std::string fileName;
        int lineNumber;
    }",5,,439,,,1,,Location
180388626490,TYPE_REF,-1,,"enum VariableType : std::uint8_t { standard, array, pointer, reference, pointerArray, referenceArray, pointerPointer, none }",5,,105,,,1,,Variables.VariableType
180388626491,TYPE_REF,-1,,"class VariableUsage {
    public:
        explicit VariableUsage(const Variable *var = nullptr,
                               VariableType type = standard,
                               bool read = false,
                               bool write = false,
                               bool modified = false,
                               bool allocateMemory = false) :
            _var(var),
            _lastAccess(var ? var->nameToken() : nullptr),
            mType(type),
            _read(read),
            _write(write),
            _modified(modified),
            _allocateMemory(allocateMemory) {}

        /** variable is used.. set both read+write */
        void use() {
            _read = true;
            _write = true;
        }

        /** is variable unused? */
        bool unused() const {
            return (!_read && !_write);
        }

        std::set<nonneg int> _aliases;
        std::set<const Scope*> _assignments;

        const Variable* _var;
        const...",5,,108,,,2,,Variables.VariableUsage
