124554051624,METHOD_REF,1,,addFiles2,1,,49,"addFiles2:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,bool,PathMatch&,bool)",,,1,,"addFiles2:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,bool,PathMatch&,bool)"
124554051625,METHOD_REF,2,,addFiles,1,,168,"FileLister.addFiles:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,bool,PathMatch&,bool)",,,2,,"FileLister.addFiles:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,bool,PathMatch&,bool)"
124554051626,METHOD_REF,3,,addFiles2,1,,196,"addFiles2:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,bool,PathMatch&,bool)",,,3,,"addFiles2:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,bool,PathMatch&,bool)"
124554051627,METHOD_REF,4,,addFiles,1,,281,"FileLister.addFiles:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,bool,PathMatch&,bool)",,,4,,"FileLister.addFiles:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,bool,PathMatch&,bool)"
124554051628,METHOD_REF,5,,recursiveAddFiles,1,,305,"FileLister.recursiveAddFiles:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,PathMatch&,bool)",,,5,,"FileLister.recursiveAddFiles:string(std.list<FileWithDetails>&,std.string&,std.set<std.string>&,PathMatch&,bool)"
124554051629,METHOD_REF,1,,main,1,,77,"main:int(int,char[]*)",,,1,,"main:int(int,char[]*)"
124554051630,METHOD_REF,4,,"cli/processexecutor.cpp:<global>.ProcessExecutor.check.<lambda>0:ANY(std.size_t,FileWithDetails&)",103,,291,"cli/processexecutor.cpp:<global>.ProcessExecutor.check.<lambda>0:ANY(std.size_t,FileWithDetails&)",,,4,,"cli/processexecutor.cpp:<global>.ProcessExecutor.check.<lambda>0:ANY(std.size_t,FileWithDetails&)"
124554051631,METHOD_REF,3,,cli/processexecutor.cpp:<global>.ProcessExecutor.check.<lambda>1:bool(FileWithDetails&),94,,389,cli/processexecutor.cpp:<global>.ProcessExecutor.check.<lambda>1:bool(FileWithDetails&),,,3,,cli/processexecutor.cpp:<global>.ProcessExecutor.check.<lambda>1:bool(FileWithDetails&)
124554051632,METHOD_REF,2,,ProcessExecutor,1,,71,"ProcessExecutor.ProcessExecutor:ANY(std.list<FileWithDetails>&,std.list<FileSettings>&,Settings&,Suppressions&,ErrorLogger&,CppCheck.ExecuteCmdFn)",,,2,,"ProcessExecutor.ProcessExecutor:ANY(std.list<FileWithDetails>&,std.list<FileSettings>&,Settings&,Suppressions&,ErrorLogger&,CppCheck.ExecuteCmdFn)"
124554051633,METHOD_REF,4,,handleRead,1,,156,"ProcessExecutor.handleRead:bool(int,unsigned int&,std.string&)",,,4,,"ProcessExecutor.handleRead:bool(int,unsigned int&,std.string&)"
124554051634,METHOD_REF,5,,checkLoadAverage,1,,264,ProcessExecutor.checkLoadAverage:bool(size_t),,,5,,ProcessExecutor.checkLoadAverage:bool(size_t)
124554051635,METHOD_REF,6,,check,1,,286,ProcessExecutor.check:unsigned int(),,,6,,ProcessExecutor.check:unsigned int()
124554051636,METHOD_REF,7,,reportInternalChildErr,1,,449,"ProcessExecutor.reportInternalChildErr:void(std.string&,std.string&)",,,7,,"ProcessExecutor.reportInternalChildErr:void(std.string&,std.string&)"
124554051637,METHOD_REF,3,,set_seh_output,1,,31,set_seh_output:void(FILE*),,,3,,set_seh_output:void(FILE*)
124554051638,METHOD_REF,10,,IsAddressOnStack,1,,72,IsAddressOnStack:bool(void*),,,10,,IsAddressOnStack:bool(void*)
124554051639,METHOD_REF,14,,CppcheckSignalHandler,1,,112,"CppcheckSignalHandler:void(int,siginfo_t*,void*)",,,14,,"CppcheckSignalHandler:void(int,siginfo_t*,void*)"
124554051640,METHOD_REF,15,,register_signal_handler,1,,303,register_signal_handler:void(FILE*),,,15,,register_signal_handler:void(FILE*)
124554051641,METHOD_REF,4,,"cli/singleexecutor.cpp:<global>.SingleExecutor.check.<lambda>0:ANY(std.size_t,FileWithDetails&)",103,,45,"cli/singleexecutor.cpp:<global>.SingleExecutor.check.<lambda>0:ANY(std.size_t,FileWithDetails&)",,,4,,"cli/singleexecutor.cpp:<global>.SingleExecutor.check.<lambda>0:ANY(std.size_t,FileWithDetails&)"
124554051642,METHOD_REF,2,,SingleExecutor,1,,33,"SingleExecutor.SingleExecutor:ANY(CppCheck&,std.list<FileWithDetails>&,std.list<FileSettings>&,Settings&,Suppressions&,ErrorLogger&)",,,2,,"SingleExecutor.SingleExecutor:ANY(CppCheck&,std.list<FileWithDetails>&,std.list<FileSettings>&,Settings&,Suppressions&,ErrorLogger&)"
124554051643,METHOD_REF,3,,check,1,,41,SingleExecutor.check:unsigned int(),,,3,,SingleExecutor.check:unsigned int()
124554051644,METHOD_REF,1,,print_stacktrace,1,,31,"print_stacktrace:void(FILE*,int,bool,int,bool)",,,1,,"print_stacktrace:void(FILE*,int,bool,int,bool)"
124554051645,METHOD_REF,4,,"cli/threadexecutor.cpp:<global>.ThreadData.ThreadData:ANY(ThreadExecutor&,ErrorLogger&,Settings&,Suppressions&,std.list<FileWithDetails>&,std.list<FileSettings>&,CppCheck.ExecuteCmdFn).<lambda>0:ANY(std.size_t,FileWithDetails&)",90,,90,"cli/threadexecutor.cpp:<global>.ThreadData.ThreadData:ANY(ThreadExecutor&,ErrorLogger&,Settings&,Suppressions&,std.list<FileWithDetails>&,std.list<FileSettings>&,CppCheck.ExecuteCmdFn).<lambda>0:ANY(std.size_t,FileWithDetails&)",,,4,,"cli/threadexecutor.cpp:<global>.ThreadData.ThreadData:ANY(ThreadExecutor&,ErrorLogger&,Settings&,Suppressions&,std.list<FileWithDetails>&,std.list<FileSettings>&,CppCheck.ExecuteCmdFn).<lambda>0:ANY(std.size_t,FileWithDetails&)"
124554051646,METHOD_REF,4,,"cli/threadexecutor.cpp:<global>.ThreadExecutor.check.<lambda>1:ANY(unsigned int,std.future<unsignedint>&)",91,,211,"cli/threadexecutor.cpp:<global>.ThreadExecutor.check.<lambda>1:ANY(unsigned int,std.future<unsignedint>&)",,,4,,"cli/threadexecutor.cpp:<global>.ThreadExecutor.check.<lambda>1:ANY(unsigned int,std.future<unsignedint>&)"
124554051647,METHOD_REF,1,,ThreadExecutor,1,,41,"ThreadExecutor.ThreadExecutor:ANY(std.list<FileWithDetails>&,std.list<FileSettings>&,Settings&,Suppressions&,ErrorLogger&,CppCheck.ExecuteCmdFn)",,,1,,"ThreadExecutor.ThreadExecutor:ANY(std.list<FileWithDetails>&,std.list<FileSettings>&,Settings&,Suppressions&,ErrorLogger&,CppCheck.ExecuteCmdFn)"
124554051648,METHOD_REF,5,,check,1,,194,ThreadExecutor.check:unsigned int(),,,5,,ThreadExecutor.check:unsigned int()
124554051649,METHOD_REF,2,,unencode,1,,38,"unencode:void(char*,char*)",,,2,,"unencode:void(char*,char*)"
124554051650,METHOD_REF,6,,main,1,,94,main:int(),,,6,,main:int()
124554051651,METHOD_REF,1,,isHex,1,,60,isHex:bool(std.string&),,,1,,isHex:bool(std.string&)
124554051652,METHOD_REF,2,,isOct,1,,65,isOct:bool(std.string&),,,2,,isOct:bool(std.string&)
124554051653,METHOD_REF,3,,isStringLiteral_,1,,71,isStringLiteral_:bool(std.string&),,,3,,isStringLiteral_:bool(std.string&)
124554051654,METHOD_REF,4,,isCharLiteral_,1,,77,isCharLiteral_:bool(std.string&),,,4,,isCharLiteral_:bool(std.string&)
124554051655,METHOD_REF,35,,toString,19,,105,toString:string(T),,,35,,toString:string(T)
124554051656,METHOD_REF,36,,locstring,1,,114,locstring:string(simplecpp.Location&),,,36,,locstring:string(simplecpp.Location&)
124554051657,METHOD_REF,37,,stringToLL,1,,122,stringToLL:longlong(std.string&),,,37,,stringToLL:longlong(std.string&)
124554051658,METHOD_REF,38,,stringToULL,1,,136,stringToULL:longlong(std.string&),,,38,,stringToULL:longlong(std.string&)
124554051659,METHOD_REF,39,,endsWith,1,,150,"endsWith:bool(std.string&,std.string&)",,,39,,"endsWith:bool(std.string&,std.string&)"
124554051660,METHOD_REF,40,,sameline,1,,155,"sameline:bool(simplecpp.Token*,simplecpp.Token*)",,,40,,"sameline:bool(simplecpp.Token*,simplecpp.Token*)"
124554051661,METHOD_REF,41,,isAlternativeBinaryOp,1,,160,"isAlternativeBinaryOp:bool(simplecpp.Token*,std.string&)",,,41,,"isAlternativeBinaryOp:bool(simplecpp.Token*,std.string&)"
124554051662,METHOD_REF,42,,isAlternativeUnaryOp,1,,170,"isAlternativeUnaryOp:bool(simplecpp.Token*,std.string&)",,,42,,"isAlternativeUnaryOp:bool(simplecpp.Token*,std.string&)"
124554051663,METHOD_REF,43,,replaceAll,1,,177,"replaceAll:string(std.string,std.string&,std.string&)",,,43,,"replaceAll:string(std.string,std.string&,std.string&)"
124554051664,METHOD_REF,45,,adjust,1,,186,simplecpp.Location.adjust:void(std.string&),,,45,,simplecpp.Location.adjust:void(std.string&)
124554051665,METHOD_REF,46,,isOneOf,1,,204,simplecpp.Token.isOneOf<const>:bool(char[]),,,46,,simplecpp.Token.isOneOf<const>:bool(char[])
124554051666,METHOD_REF,47,,startsWithOneOf,1,,209,simplecpp.Token.startsWithOneOf<const>:bool(char[]),,,47,,simplecpp.Token.startsWithOneOf<const>:bool(char[])
124554051667,METHOD_REF,48,,endsWithOneOf,1,,214,simplecpp.Token.endsWithOneOf<const>:bool(char[]),,,48,,simplecpp.Token.endsWithOneOf<const>:bool(char[])
124554051668,METHOD_REF,49,,printAll,1,,219,simplecpp.Token.printAll<const>:void(),,,49,,simplecpp.Token.printAll<const>:void()
124554051669,METHOD_REF,50,,printOut,1,,233,simplecpp.Token.printOut<const>:void(),,,50,,simplecpp.Token.printOut<const>:void()
124554051670,METHOD_REF,55,,TokenList,1,,471,simplecpp.TokenList.TokenList:ANY(std.vector<std.string>&),,,55,,simplecpp.TokenList.TokenList:ANY(std.vector<std.string>&)
124554051671,METHOD_REF,56,,TokenList,1,,473,"simplecpp.TokenList.TokenList:ANY(std.istream&,std.vector<std.string>&,std.string&,simplecpp.OutputList*)",,,56,,"simplecpp.TokenList.TokenList:ANY(std.istream&,std.vector<std.string>&,std.string&,simplecpp.OutputList*)"
124554051672,METHOD_REF,57,,TokenList,1,,480,"simplecpp.TokenList.TokenList:ANY(unsigned char*,std.size_t,std.vector<std.string>&,std.string&,simplecpp.OutputList*)",,,57,,"simplecpp.TokenList.TokenList:ANY(unsigned char*,std.size_t,std.vector<std.string>&,std.string&,simplecpp.OutputList*)"
124554051673,METHOD_REF,58,,TokenList,1,,487,"simplecpp.TokenList.TokenList:ANY(char*,std.size_t,std.vector<std.string>&,std.string&,simplecpp.OutputList*)",,,58,,"simplecpp.TokenList.TokenList:ANY(char*,std.size_t,std.vector<std.string>&,std.string&,simplecpp.OutputList*)"
124554051674,METHOD_REF,59,,TokenList,1,,494,"simplecpp.TokenList.TokenList:ANY(std.string&,std.vector<std.string>&,simplecpp.OutputList*)",,,59,,"simplecpp.TokenList.TokenList:ANY(std.string&,std.vector<std.string>&,simplecpp.OutputList*)"
124554051675,METHOD_REF,60,,TokenList,1,,505,simplecpp.TokenList.TokenList:ANY(simplecpp.TokenList&),,,60,,simplecpp.TokenList.TokenList:ANY(simplecpp.TokenList&)
124554051676,METHOD_REF,61,,TokenList,1,,511,simplecpp.TokenList.TokenList:ANY(simplecpp.TokenList&&),,,61,,simplecpp.TokenList.TokenList:ANY(simplecpp.TokenList&&)
124554051677,METHOD_REF,62,,~TokenList,1,,517,simplecpp.TokenList.~TokenList:ANY(),,,62,,simplecpp.TokenList.~TokenList:ANY()
124554051678,METHOD_REF,63,,=,1,,522,simplecpp.TokenList.=:simplecpp.TokenList&(simplecpp.TokenList&),,,63,,simplecpp.TokenList.=:simplecpp.TokenList&(simplecpp.TokenList&)
124554051679,METHOD_REF,64,,=,1,,535,simplecpp.TokenList.=:simplecpp.TokenList&(simplecpp.TokenList&&),,,64,,simplecpp.TokenList.=:simplecpp.TokenList&(simplecpp.TokenList&&)
124554051680,METHOD_REF,65,,clear,1,,550,simplecpp.TokenList.clear:void(),,,65,,simplecpp.TokenList.clear:void()
124554051681,METHOD_REF,66,,push_back,1,,561,simplecpp.TokenList.push_back:void(simplecpp.Token*),,,66,,simplecpp.TokenList.push_back:void(simplecpp.Token*)
124554051682,METHOD_REF,67,,dump,1,,571,simplecpp.TokenList.dump<const>:void(),,,67,,simplecpp.TokenList.dump<const>:void()
124554051683,METHOD_REF,68,,stringify,1,,576,simplecpp.TokenList.stringify<const>:string(),,,68,,simplecpp.TokenList.stringify<const>:string()
124554051684,METHOD_REF,69,,isNameChar,1,,602,isNameChar:bool(unsigned char),,,69,,isNameChar:bool(unsigned char)
124554051685,METHOD_REF,70,,escapeString,1,,607,escapeString:string(std.string&),,,70,,escapeString:string(std.string&)
124554051686,METHOD_REF,71,,portabilityBackslash,1,,621,"portabilityBackslash:void(simplecpp.OutputList*,std.vector<std.string>&,simplecpp.Location&)",,,71,,"portabilityBackslash:void(simplecpp.OutputList*,std.vector<std.string>&,simplecpp.Location&)"
124554051687,METHOD_REF,72,,isStringLiteralPrefix,1,,632,isStringLiteralPrefix:bool(std.string&),,,72,,isStringLiteralPrefix:bool(std.string&)
124554051688,METHOD_REF,73,,lineDirective,1,,638,"simplecpp.TokenList.lineDirective:void(unsigned int,unsigned int,simplecpp.Location*)",,,73,,"simplecpp.TokenList.lineDirective:void(unsigned int,unsigned int,simplecpp.Location*)"
124554051689,METHOD_REF,76,,readfile,1,,657,"simplecpp.TokenList.readfile:void(simplecpp.TokenList.Stream&,std.string&,simplecpp.OutputList*)",,,76,,"simplecpp.TokenList.readfile:void(simplecpp.TokenList.Stream&,std.string&,simplecpp.OutputList*)"
124554051690,METHOD_REF,77,,constFold,1,,927,simplecpp.TokenList.constFold:void(),,,77,,simplecpp.TokenList.constFold:void()
124554051691,METHOD_REF,78,,isFloatSuffix,1,,962,isFloatSuffix:bool(simplecpp.Token*),,,78,,isFloatSuffix:bool(simplecpp.Token*)
124554051692,METHOD_REF,79,,combineOperators,1,,970,simplecpp.TokenList.combineOperators:void(),,,79,,simplecpp.TokenList.combineOperators:void()
124554051693,METHOD_REF,84,,constFoldUnaryNotPosNeg,1,,1100,simplecpp.TokenList.constFoldUnaryNotPosNeg:void(simplecpp.Token*),,,84,,simplecpp.TokenList.constFoldUnaryNotPosNeg:void(simplecpp.Token*)
124554051694,METHOD_REF,85,,constFoldMulDivRem,1,,1135,simplecpp.TokenList.constFoldMulDivRem:void(simplecpp.Token*),,,85,,simplecpp.TokenList.constFoldMulDivRem:void(simplecpp.Token*)
124554051695,METHOD_REF,86,,constFoldAddSub,1,,1167,simplecpp.TokenList.constFoldAddSub:void(simplecpp.Token*),,,86,,simplecpp.TokenList.constFoldAddSub:void(simplecpp.Token*)
124554051696,METHOD_REF,87,,constFoldShift,1,,1190,simplecpp.TokenList.constFoldShift:void(simplecpp.Token*),,,87,,simplecpp.TokenList.constFoldShift:void(simplecpp.Token*)
124554051697,METHOD_REF,90,,constFoldComparison,1,,1214,simplecpp.TokenList.constFoldComparison:void(simplecpp.Token*),,,90,,simplecpp.TokenList.constFoldComparison:void(simplecpp.Token*)
124554051698,METHOD_REF,97,,constFoldBitwise,1,,1253,simplecpp.TokenList.constFoldBitwise:void(simplecpp.Token*),,,97,,simplecpp.TokenList.constFoldBitwise:void(simplecpp.Token*)
124554051699,METHOD_REF,102,,constFoldLogicalOp,1,,1288,simplecpp.TokenList.constFoldLogicalOp:void(simplecpp.Token*),,,102,,simplecpp.TokenList.constFoldLogicalOp:void(simplecpp.Token*)
124554051700,METHOD_REF,103,,constFoldQuestionOp,1,,1317,simplecpp.TokenList.constFoldQuestionOp:void(simplecpp.Token**),,,103,,simplecpp.TokenList.constFoldQuestionOp:void(simplecpp.Token**)
124554051701,METHOD_REF,104,,removeComments,1,,1345,simplecpp.TokenList.removeComments:void(),,,104,,simplecpp.TokenList.removeComments:void()
124554051702,METHOD_REF,105,,readUntil,1,,1356,"simplecpp.TokenList.readUntil:string(simplecpp.TokenList.Stream&,simplecpp.Location&,char,char,simplecpp.OutputList*)",,,105,,"simplecpp.TokenList.readUntil:string(simplecpp.TokenList.Stream&,simplecpp.Location&,char,char,simplecpp.OutputList*)"
124554051703,METHOD_REF,106,,lastLine,1,,1405,simplecpp.TokenList.lastLine<const>:string(int),,,106,,simplecpp.TokenList.lastLine<const>:string(int)
124554051704,METHOD_REF,107,,lastLineTok,1,,1433,simplecpp.TokenList.lastLineTok<const>:simplecpp.Token*(int),,,107,,simplecpp.TokenList.lastLineTok<const>:simplecpp.Token*(int)
124554051705,METHOD_REF,108,,isLastLinePreprocessor,1,,1449,simplecpp.TokenList.isLastLinePreprocessor<const>:bool(int),,,108,,simplecpp.TokenList.isLastLinePreprocessor<const>:bool(int)
124554051706,METHOD_REF,109,,fileIndex,1,,1455,simplecpp.TokenList.fileIndex:unsigned int(std.string&),,,109,,simplecpp.TokenList.fileIndex:unsigned int(std.string&)
124554051707,METHOD_REF,118,,realFileName,1,,2445,"realFileName:bool(std.string&,std.string&)",,,118,,"realFileName:bool(std.string&,std.string&)"
124554051708,METHOD_REF,120,,realFilename,1,,2487,realFilename:string(std.string&),,,120,,realFilename:string(std.string&)
124554051709,METHOD_REF,121,,isAbsolutePath,1,,2539,isAbsolutePath:bool(std.string&),,,121,,isAbsolutePath:bool(std.string&)
124554051710,METHOD_REF,122,,isAbsolutePath,1,,2548,isAbsolutePath:bool(std.string&),,,122,,isAbsolutePath:bool(std.string&)
124554051711,METHOD_REF,1,,simplifyPath,5,,2558,simplecpp.simplifyPath:string(std.string),,,1,,simplecpp.simplifyPath:string(std.string)
