111669149706,METHOD,<empty>,<empty>,"[0,10975,947,47620,20836,8655,47718,359,17884,43,25522,30921,914,7210,14247,1640,119,47718,4,21710,36361,2696,6,48415,4,49451,49291,24303,2]",110,13,cli/cmdlineparser.cpp,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>1:bool(FileSettings&),<empty>,,false,204,206,<lambda>1,,,1,bool(FileSettings&)
111669149707,METHOD,<empty>,<empty>,"[0,10975,947,47620,20836,8655,47718,359,17884,43,25522,30921,27785,119,47718,4,31674,4,6920,658,9966,1640,17884,4,49451,49338,45056,27785,119,47718,4,31674,4,31931,10006,658,4993,41555,1640,17884,4,49451,49291,24303,2]",101,9,cli/cmdlineparser.cpp,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>2:bool(FileSettings&),<empty>,,false,252,254,<lambda>2,,,1,bool(FileSettings&)
111669149708,METHOD,<empty>,<empty>,"[0,10975,947,47620,20836,8655,47718,359,17884,43,25522,30921,475,47718,4,31674,4,6920,658,9966,1640,17884,4,49451,49338,48200,475,47718,4,31674,4,31931,10006,658,4993,41555,1640,17884,4,49451,49291,24303,2]",101,9,cli/cmdlineparser.cpp,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>3:bool(FileSettings&),<empty>,,false,256,258,<lambda>3,,,1,bool(FileSettings&)
111669149709,METHOD,<empty>,<empty>,"[0,10975,947,47620,20836,8655,3908,45360,947,3555,43,25522,30921,3555,4,22609,43048,45994,766,48803,2]",88,17,cli/cmdlineparser.cpp,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>4:bool(FileWithDetails&),<empty>,,false,300,302,<lambda>4,,,1,bool(FileWithDetails&)
111669149710,METHOD,<empty>,<empty>,"[0,10975,947,47620,20836,8655,3908,45360,947,3555,43,25522,30921,914,7210,14247,1640,119,47718,4,21710,36361,2696,6,3555,4,22609,49291,24303,2]",107,13,cli/cmdlineparser.cpp,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>5:bool(FileWithDetails&),<empty>,,false,309,311,<lambda>5,,,1,bool(FileWithDetails&)
111669149711,METHOD,<empty>,<empty>,"[0,10975,947,47620,20836,8655,3908,45360,947,3555,43,25522,30921,27785,119,47718,4,31674,4,6920,658,9966,1640,12595,4,22609,49338,45056,27785,119,47718,4,31674,4,31931,10006,658,4993,41555,1640,12595,4,22609,49291,24303,2]",89,9,cli/cmdlineparser.cpp,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>6:bool(FileWithDetails&),<empty>,,false,357,359,<lambda>6,,,1,bool(FileWithDetails&)
111669149712,METHOD,<empty>,<empty>,"[0,10975,947,47620,20836,8655,3908,45360,947,3555,43,25522,30921,475,47718,4,31674,4,6920,658,9966,1640,12595,4,22609,49338,48200,475,47718,4,31674,4,31931,10006,658,4993,41555,1640,12595,4,22609,49291,24303,2]",89,9,cli/cmdlineparser.cpp,cli/cmdlineparser.cpp:<global>.CmdLineParser.fillSettingsFromArgs.<lambda>7:bool(FileWithDetails&),<empty>,,false,361,363,<lambda>7,,,1,bool(FileWithDetails&)
111669149713,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,46787,230,26296,18997,49707,38304,29238,47718,7605,49919,1640,2544,29480,438,6,10759,16224,3226,10759,29480,705,10975,45587,45152,20836,33868,898,5457,43756,7605,49919,1640,5384,438,6,29480,705,4397,43067,36,43155,43,25522,11173,33868,38304,42697,35,10339,131,11173,33868,38304,46072,35,47718,38304,42985,877,47006,30921,1528,131,11173,33868,38304,48237,35,30921,3950,48803,42326,40071,531,28,7973,137,8655,574,4742,16,9390,7,1306,44233,6773,40,28,42326,3147,5083,4,1594,48209,16204,574,47437,1640,119,47718,35122,30921,3950,131,1594,48209,16204,20763,1790,1640,119,47718,35122,30921,3950,131,42326,4254,14,70,680,14561,5152,45152,1990,36,39545,41393,5457,475,47718,4,47209,42119,29,4,438,43230,47006,8660,49333,475,47718,4,47209,42119,29,4,34097,47006,43,25522,20836,49008,38304,20951,2718,1640,42119,38304,560,45339,37729,271,3629,49570,8660,48749,1594,36,42119,38304,354,49226,1640,22609,35122,42964,8660,131,44617,25522,42326,41694,673,35,42,15037,293,5,27663,7390,8,97,9629,42326,318,5,680,2718,734,2]",1,1,cli/cmdlineparser.cpp,"CmdLineParser.fillSettingsFromArgs:bool(int,char[]*)",<empty>,,false,142,372,fillSettingsFromArgs,,,1,"bool(int,char[]*)"
111669149714,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,49530,18997,49707,38304,48136,230,26296,18997,49707,38304,48778,7605,49919,1640,2544,29480,438,6,10759,16224,3226,10759,29480,705,10975,45587,45152,119,47718,4,3463,45838,5457,16234,38304,6460,42124,46891,41280,42119,1640,5384,705,10975,288,48601,42326,6814,7,480,15954,12,4483,5214,21113,31,45919,13,122,119,47718,4,8738,26615,38809,1640,47718,38304,26615,38809,38304,21113,4397,1594,36,5384,438,49230,112,43,25522,17265,28780,47006,30921,33868,38304,46072,48803,42326,1649,13,5451,1735,1990,36,2544,939,5457,112,131,939,28696,29480,438,131,939,49346,25522,42326,14877,7586,1594,36,47717,38304,6031,48427,1640,5384,705,10975,118,7479,22,5579,37447,8070,45994,321,43,25522,47717,38304,2603,4506,8656,22053,131,42326,2315,14877,7586,1990,36,20836,4254,1009,24,4832,4254,38304,16063,5332,49338,25522,20836,49008,38304,20951,947,766,1640,405,46613,13650,49291,20836,49008,38304,20951,8574,1640,405,46613,4684,39863,49291,1594,48209,13650,4,41486,43048,48200,27785,23999,4,41486,49338,37447,48188,22,48342,22,48188,766,48188,22,47385,48669,282,113,48203,8574,48188,22,48669,282,25718,24303,119,23345,2403,4,17265,40039,1640,37447,4,6031,49291,30921,33868,38304,46072,48803,42326,27222,734,2]",1,1,cli/cmdlineparser.cpp,"CmdLineParser.parseFromArgs:CmdLineParser.Result(int,char[]*)",<empty>,,false,376,1645,parseFromArgs,,,1,"CmdLineParser.Result(int,char[]*)"
111669149715,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,47908,230,26296,18997,49707,38304,17265,28780,43048,10759,45152,20836,49008,38304,20951,12769,49009,1640,354,347,3807,15954,46025,43048,1437,1917,13082,640,49317,15954,4,17747,47822,4,1020,73,397,5564,4,31494,113,4832,113,13082,640,42018,4,49317,28511,30445,4,175,73,397,5564,4,31494,45751,47717,38304,2603,4506,8656,1021,7485,131,5434,48188,22,347,3807,15954,111,83,3944,13,25156,230,73,347,42964,3260,1966,48669,282,48149,48669,282,48149,35615,49529,35,48669,282,48149,1437,1437,1437,740,3807,15954,646,5733,565,11654,742,646,42018,50,14561,742,48669,282,48149,48669,282,48149,1106,10,31826,16,576,1386,9,10,48786,6,49128,49317,6,49128,438,29061,6,49128,7309,6,49128,438,42964,6,49128,438,6,49128,5600,6,48669,282,48149,44460,3181,1178,6,49128,90,3807,6,8,49128,90,29061,6773,32,7869,3872,4668,6608,31,5,576,31826,4,48669,282,48669,282,48149,47261,35,48669,282,48149,1437,1437,1437,480,42246,5214,41552,42246,15698,48669,282,48149,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,20297,4467,49305,4,939,4,242,4,480,42246,5214,21363,763,4,318,1735,531,28,48669,282,48149,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1286,10,49133,20393,16,956,4,48669,282,48149,1437,1437,1437,480,42246,12,49119,5214,41552,49119,28573,15698,48669,282,48149,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,370,64,17151,5,39825,28573,1169,11,326,734,2]",1,1,cli/cmdlineparser.cpp,CmdLineParser.printHelp<const>:void(),<empty>,,false,1647,2022,printHelp,,,1,void()
111669149716,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,47717,38304,20951,230,26296,18997,49707,38304,6460,47322,43048,10759,25522,1594,48209,119,47718,4,49317,15954,347,41460,41257,31723,4,41486,49338,30921,475,47718,4,49317,15954,347,41460,41257,31723,131,20836,16224,1009,10759,1823,47322,5457,230,3807,26615,38304,30842,47322,47006,1594,43305,30842,47322,49333,128,48669,288,27645,30921,49008,38304,20951,46469,347,3807,15954,22,43,2055,230,3807,26615,38304,21747,43048,2055,22,6697,2744,1823,47322,2055,128,43,23500,30921,49008,38304,20951,46469,347,3807,15954,22,43,2055,230,3807,26615,38304,21747,47006,24303,2]",1,1,cli/cmdlineparser.cpp,CmdLineParser.getVersion<const>:string(),<empty>,,false,2024,2031,getVersion,,,1,string()
111669149717,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,46787,230,26296,18997,49707,38304,354,347,3807,15954,46025,43048,10759,25522,1594,36,119,47718,4,49317,15954,347,41460,41257,31723,4,41486,49338,47718,38304,16204,347,3807,15954,347,41460,1640,119,47718,6,475,33661,5224,2485,6,475,47718,4,49208,13724,658,45056,475,47718,4,49208,13724,658,48836,4397,30921,2012,3908,1640,119,47718,4,49317,15954,347,41460,41257,31723,6,22,347,3807,15954,13252,45751,24303,2]",1,1,cli/cmdlineparser.cpp,CmdLineParser.isCppcheckPremium<const>:bool(),<empty>,,false,2033,2037,isCppcheckPremium,,,1,bool()
111669149718,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,46787,230,26296,18997,49707,38304,33869,47167,44855,1640,44855,947,6381,6,10759,49008,38304,20951,947,11909,2462,2681,6,10759,16224,3226,48786,6,49460,47423,48512,20836,5672,38304,30192,22379,5457,6381,4,16204,1640,15609,2462,2681,4,438,1215,6031,49196,48786,6,47423,4397,1594,36,14385,4,44223,20414,45994,5672,38304,30192,41555,38304,4154,47300,1215,717,3850,12613,43,119,23345,2403,4,17265,42394,46469,29991,4727,4785,11,20393,2870,128,113,2055,49008,38304,20951,1640,49451,43,2055,22,13373,22,2055,22379,4,41995,4397,21277,41694,673,35,5780,25,5849,5317,1090,114,36,14385,4,44223,20414,49333,5672,38304,30192,41555,38304,9335,43,25522,47717,38304,20951,49049,5457,22,597,13355,7,7511,5560,20393,2870,128,113,2055,49008,38304,20951,1640,49451,43,2055,22,2652,22,131,43067,36,14385,4,44223,20414,43,25522,11173,5672,38304,30192,41555,38304,9335,35,10339,131,11173,5672,38304,30192,41555,38304,19572,1215,37049,1215,597,18103,35,48593,49371,22,9966,45,303,25718,10339,131,11173,5672,38304,30192,41555,38304,387,2606,1215,1000,10537,35,48593,49371,22,26954,46917,25718,10339,131,11173,5672,38304,30192,41555,38304,4154,47300,1215,717,3850,12613,35,48593,49371,22,791,42537,7510,25718,10339,131,11173,5672,38304,734,2]",1,1,cli/cmdlineparser.cpp,"CmdLineParser.tryLoadLibrary:bool(Library&,std.string&,char*,bool)",<empty>,,false,2039,2084,tryLoadLibrary,,,1,"bool(Library&,std.string&,char*,bool)"
111669149719,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,46787,230,26296,18997,49707,38304,16204,574,47437,1640,47718,947,9629,48512,1594,48209,33869,47167,44855,1640,48419,4,31674,6,9629,4,3463,45838,6,22,47717,4,49174,1297,9629,4,49208,13724,658,45056,9629,4,49208,13724,658,44855,35122,25522,20836,49008,38304,20951,49049,46469,597,13355,7,7511,49008,4,49174,4,2486,230,3807,15954,8809,16,3187,6,2540,769,12,39567,72,4397,10431,1594,9232,28392,1723,47992,20836,49008,38304,20951,1254,46469,133,230,3807,15954,32771,21,11603,19,28392,1723,47992,278,7,44128,48110,113,46008,1723,47992,22,48669,113,8,40,3891,1707,13,41039,47717,4,49174,11,22,28392,1723,47992,48789,49174,72,4397,10431,44617,20836,49008,38304,20951,46470,571,48811,1640,42119,38304,7761,45339,37729,271,3629,1640,42119,38304,6460,42119,7605,49646,1640,48419,4,3463,45838,35122,2055,22,49174,45751,20836,49008,38304,20951,1254,46469,133,230,3807,15954,32771,21,11603,396,28392,1723,47992,278,4,15482,5,41039,47717,4,49174,197,28,577,11,22,2055,46470,571,48811,2055,22,50,5,28392,1723,47992,41039,17276,28,36614,72,4397,10431,49741,119,23345,2403,4,17265,40039,1640,48593,2055,22,22,2055,1254,4397,1589,734,2]",1,1,cli/cmdlineparser.cpp,CmdLineParser.loadLibraries:bool(Settings&),<empty>,,false,2086,2111,loadLibraries,,,1,bool(Settings&)
111669149720,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,46787,230,26296,18997,49707,38304,16204,20763,1790,1640,47718,947,9629,48512,46787,898,5457,1528,131,1990,36,20836,49008,38304,20951,359,42246,35,9629,4,49645,43,25522,20763,261,39863,49305,39863,131,20836,49008,38304,20951,1447,3972,14181,20763,261,39863,5457,49305,39863,4,6460,20763,261,39863,1640,42246,6,9629,4,3463,45838,6,9629,4,49208,13724,658,45056,9629,4,49208,13724,658,20763,261,4397,1594,48209,38323,3972,14181,20763,261,39863,4,41486,49338,25522,119,23345,2403,4,17265,40039,1640,38323,3972,14181,20763,261,39863,4397,21277,41694,673,35,109,45,5780,25,6087,43155,5457,3950,131,32757,48803,48419,4,42246,31288,366,4,991,6406,1215,1644,1640,47717,38304,30191,1640,42246,39863,48749,24303,30921,898,48803,2]",1,1,cli/cmdlineparser.cpp,CmdLineParser.loadAddons:bool(Settings&),<empty>,,false,2113,2127,loadAddons,,,1,bool(Settings&)
111669149721,METHOD,cli/cmdlineparser.cpp:<global>,TYPE_DECL,"[0,46787,230,26296,18997,49707,38304,16204,347,3807,15954,347,41460,49215,1594,48209,119,47718,4,49317,15954,347,41460,41257,31723,4,41486,49338,30921,1528,131,20836,49008,38304,20951,46470,571,28012,338,5457,29020,38304,16204,347,3807,15954,347,41460,1640,119,47718,6,475,33661,5224,2485,6,475,47718,4,49208,13724,658,45056,475,47718,4,49208,13724,658,48836,4397,1594,48209,49174,28012,338,4,41486,49338,25522,119,23345,2403,4,17265,30192,46469,17304,45,7511,740,3807,15954,4,49174,111,22,2055,46470,571,28012,338,4397,30921,3950,48803,30921,1528,48803,2]",1,1,cli/cmdlineparser.cpp,CmdLineParser.loadCppcheckCfg:bool(),<empty>,,false,2129,2139,loadCppcheckCfg,,,1,bool()
111669149722,METHOD,cli/cmdlineparser.h:<global>,TYPE_DECL,"[0,41552,9424,15698,2]",1,1,cli/cmdlineparser.h,cli/cmdlineparser.h:<global>,<empty>,,false,1,172,<global>,,,1,
111669149723,METHOD,SarifReport,TYPE_DECL,"[0,47908,1606,38867,1640,30192,42394,49049,43,25522,119,38195,1033,4,41935,1215,1644,1640,47717,38304,30191,1640,48593,48749,24303,2]",9,9,cli/cppcheckexecutor.cpp,SarifReport.addFinding:void(ErrorMessage),<empty>,,false,83,85,addFinding,,,1,void(ErrorMessage)
111669149724,METHOD,SarifReport,TYPE_DECL,"[0,642,2684,40962,38304,30766,13603,2072,46916,43048,10759,25522,642,2684,40962,38304,30766,5494,131,47717,38304,8738,41552,47717,38304,20951,15698,2178,28081,29,131,1990,36,20836,4485,947,2609,4832,475,38195,1033,43,25522,42326,49163,129,4548,4139,19,3237,1594,36,33791,4,16395,43274,4,41486,49338,32757,131,1594,36,28523,28081,29,4,43675,1640,33791,4,808,322,10815,43,25522,642,2684,40962,38304,40412,2178,131,28523,49329,808,42248,5457,181,2684,40962,38304,19434,1640,33791,4,808,4397,42326,2178,4,20263,41602,4,29015,642,2684,40962,38304,40412,765,41602,131,20263,41602,49329,29015,42248,5457,181,2684,40962,38304,19434,1640,33791,4,20263,42394,49291,28523,49329,20263,41602,42248,5457,181,2684,40962,38304,19434,1640,20263,41602,4397,42326,2178,4,16320,41602,4,29015,642,2684,40962,38304,40412,455,41602,131,16320,41602,49329,29015,42248,5457,181,2684,40962,38304,19434,1640,33791,4,37644,3876,42394,49291,28523,49329,16320,41602,42248,5457,181,2684,40962,38304,3952,734,2]",9,9,cli/cppcheckexecutor.cpp,SarifReport.serializeRules<const>:array(),<empty>,,false,87,128,serializeRules,,,2,array()
111669149725,METHOD,SarifReport,TYPE_DECL,"[0,42653,181,2684,40962,38304,30766,13603,2072,574,29876,1640,20836,37943,42394,947,2609,43,25522,642,2684,40962,38304,30766,5494,131,1990,36,20836,4485,947,2259,4832,2609,4,16395,43274,43,25522,642,2684,40962,38304,40412,2166,46571,131,642,2684,40962,38304,40412,43260,46571,131,2013,46460,46571,49329,6151,42248,5457,181,2684,40962,38304,19434,1640,41829,4,6460,21710,1640,22303,48749,41359,46571,49329,2013,46460,46571,42248,5457,181,2684,40962,38304,19434,1640,2013,46460,46571,4397,642,2684,40962,38304,40412,976,131,37140,49329,13124,18997,42248,5457,181,2684,40962,38304,19434,1640,42653,1215,5182,41552,2544,4027,1215,90,49925,41829,4,1902,48749,37140,49329,13124,47344,42248,5457,181,2684,40962,38304,19434,1640,42653,1215,5182,41552,2544,4027,1215,90,49925,41829,4,42351,48749,37140,49329,1397,18997,42248,5457,976,49329,13124,18997,42248,131,37140,49329,1397,47344,42248,5457,976,49329,13124,47344,42248,131,41359,46571,49329,37140,42248,5457,181,2684,40962,38304,19434,1640,37140,4397,642,2684,40962,38304,40412,18327,131,26516,49329,41359,46571,42248,5457,181,2684,40962,38304,19434,1640,41359,46571,4397,4903,4,991,734,2]",9,9,cli/cppcheckexecutor.cpp,SarifReport.serializeLocations:array(ErrorMessage&),<empty>,,false,130,148,serializeLocations,,,3,array(ErrorMessage&)
111669149726,METHOD,SarifReport,TYPE_DECL,"[0,642,2684,40962,38304,30766,13603,2072,41981,43048,10759,25522,642,2684,40962,38304,30766,775,131,1990,36,20836,4485,947,2609,4832,475,38195,1033,43,25522,42326,49163,129,4548,4139,19,3237,1594,36,33791,4,16395,43274,4,41486,49338,32757,131,642,2684,40962,38304,40412,5032,131,1535,49329,4483,42248,5457,181,2684,40962,38304,19434,1640,29,271,1594,104,6294,1571,1640,33791,48749,1535,49329,26516,1635,42248,5457,181,2684,40962,38304,19434,1640,46456,2072,574,29876,1640,33791,48749,642,2684,40962,38304,40412,1579,131,44773,49329,29015,42248,5457,181,2684,40962,38304,19434,1640,33791,4,20263,42394,49291,1535,49329,44773,42248,5457,181,2684,40962,38304,19434,1640,44773,4397,1535,49329,28523,28081,42248,5457,181,2684,40962,38304,19434,1640,33791,4,808,4397,38547,4,991,6406,1215,1644,1640,1535,4397,24303,30921,775,48803,2]",9,9,cli/cppcheckexecutor.cpp,SarifReport.serializeResults<const>:array(),<empty>,,false,150,166,serializeResults,,,4,array()
111669149727,METHOD,SarifReport,TYPE_DECL,"[0,642,2684,40962,38304,19434,13603,2072,33177,29,1640,20836,49008,38304,20951,947,1152,31723,6,10759,49008,38304,20951,947,1732,43,10759,25522,642,2684,40962,38304,40412,1393,131,32265,49329,13650,42248,5457,181,2684,40962,38304,19434,1640,20565,31723,4397,32265,49329,26976,26970,47322,42248,5457,181,2684,40962,38304,19434,1640,21747,4397,32265,49329,31480,791,1069,42248,5457,181,2684,40962,38304,19434,46469,13082,640,49317,15954,4,17747,47822,4,1020,45751,32265,49329,43915,42248,5457,181,2684,40962,38304,19434,1640,46456,2072,46916,49291,642,2684,40962,38304,40412,3944,131,43342,49329,32265,42248,5457,181,2684,40962,38304,19434,1640,32265,4397,642,2684,40962,38304,40412,422,131,2962,49329,43342,42248,5457,181,2684,40962,38304,19434,1640,43342,4397,2962,49329,38547,42248,5457,181,2684,40962,38304,19434,1640,46456,2072,41981,49291,642,2684,40962,38304,30766,1237,45152,642,2684,40962,38304,19434,1640,2962,43,49423,30921,181,2684,40962,38304,19434,1640,39478,4397,24303,2]",9,9,cli/cppcheckexecutor.cpp,"SarifReport.serializeRuns<const>:value(std.string&,std.string&)",<empty>,,false,168,181,serializeRuns,,,5,"value(std.string&,std.string&)"
111669149728,METHOD,SarifReport,TYPE_DECL,"[0,47717,38304,20951,13603,2072,1640,47717,38304,20951,1152,31723,43,10759,25522,20836,4485,766,2409,47322,5457,29020,38304,6460,31723,2409,47322,1640,20565,31723,4397,20565,31723,5457,766,2409,47322,4,9502,4,41486,43048,17487,22,347,3807,15954,113,4832,766,2409,47322,4,9502,131,47717,38304,20951,1732,5457,766,2409,47322,4,9502,4,41486,43048,17487,230,3807,26615,38304,21747,43048,4832,766,2409,47322,4,10815,131,1594,36,21747,4,26559,45803,128,43,49333,49008,38304,20951,38304,282,11474,43,21747,4,254,3175,1640,21747,4,26559,45803,128,238,49008,38304,20951,38304,282,11474,4397,642,2684,40962,38304,40412,22053,131,37447,49329,21747,42248,5457,181,2684,40962,38304,19434,46469,176,4,134,4,288,45751,37447,49329,1629,25383,1916,42248,5457,181,2684,40962,38304,19434,46469,13082,640,44071,4,139,17048,12,12592,4,1957,73,29,271,1594,73,29,271,1594,73,705,176,4,134,4,288,73,14385,2186,2663,73,366,73,3866,9506,281,73,29,271,1594,12,25383,1916,12,176,4,134,4,288,4,40962,45751,37447,49329,39478,42248,5457,13603,2072,33177,29,1640,20565,31723,6,1732,4397,30921,181,2684,40962,38304,19434,1640,37447,322,46456,2072,1640,29225,4397,24303,2]",9,9,cli/cppcheckexecutor.cpp,SarifReport.serialize<const>:string(std.string),<empty>,,false,183,196,serialize,,,6,string(std.string)
